BATCH.STAGE,BATCH,JOB.NAME,START.TIME,END.TIME,ELAPSED.TIME,PROCESSED RECS,THROUGHPUT,COMPLETED RECS,SELECTION.TIME,BULK.NO,TXN.MGMT,WRITE.CACHE,LOCK.COLLISION,TOTAL WRITE,,DET PROCESSED,DET COMPLETED,DET THROUGHPUT,DET BULK.NUMBER,DET SELECT,TYPE OF SELECT, DET SELECT TIME
A003,BNK/PL.MOVE.TO.AL,RE.RECALC.REP.WORK,14:41:57,14:41:57,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,BNK/PL.MOVE.TO.AL,RE.UPDT.STAT.LINE.CONT,14:41:58,14:41:58,00:00:01,0,0,0,1,0,Y,N,0,0,,0*0,0*0,0,0*0,,,0*1
A003,BNK/PL.MOVE.TO.AL,RE.UPDATE.LINE.BAL.MVMT,14:41:59,14:41:59,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,BNK/PL.MOVE.TO.AL,RE.BUILD.LINE.MVMT,14:42:00,14:42:00,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,BNK/PL.MOVE.TO.AL,B.BUILD.JOURNAL.SUMMARY,14:42:01,14:42:01,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,,1
A003,BNK/PL.MOVE.TO.AL,RE.BUILD.SYS.SUMMARY,14:42:02,14:42:02,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,,1
A003,BNK/PL.MOVE.TO.AL,PL.CLOSE.STAT.PRINT,14:42:02,14:42:02,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A003,BNK/PL.MOVE.TO.AL,EB.EOD.REPORT.PRINT,14:42:03,14:42:09,00:00:07,9,90,9,1,0,N,N,0,0,,9,9,90,0,SELECT FBNK.EB.REPORT,ALL,1
A003,TLL/PL.MOVE.TO.AL,AC.HVT.MERGE,14:41:51,14:41:51,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,TLL/PL.MOVE.TO.AL,PL.CLOSE.PRE.PROCESS,14:41:49,14:41:49,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A003,TLL/PL.MOVE.TO.AL,PL.CLOSE.OUT,14:41:50,14:41:50,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,,1
A003,TLL/PL.MOVE.TO.AL,PL.MOVE.TO.AL,14:41:51,14:41:51,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,1
A003,TLL/PL.MOVE.TO.AL,AC.HVT.MERGE,14:41:51,14:41:51,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,TLL/PL.MOVE.TO.AL,RE.BUILD.SLC.WORK,14:41:52,14:41:52,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,,1
A003,TLL/PL.MOVE.TO.AL,EOD.UPDATE.CATEG.ENT.MONTH,14:41:52,14:41:52,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,TLL/PL.MOVE.TO.AL,PL.CLOSE.DATES.UPDATE,14:41:52,14:41:53,00:00:01,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A003,TLL/PL.MOVE.TO.AL,EOD.CRF.PL.UPDATE,14:41:53,14:41:53,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,TLL/PL.MOVE.TO.AL,EOD.CRF.AL.UPDATE,14:41:54,14:41:54,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,TLL/PL.MOVE.TO.AL,EOD.MERGE.XREF.ENT.KEY,14:41:55,14:41:55,00:00:00,0,0,0,0,0,Y,N,0,0,,0*0*0*0,0*0*0*0,0,0*0*0*0,,,0*0*0*0
A003,TLL/PL.MOVE.TO.AL,RE.CLEAR.RECALC.ENTRY,14:41:56,14:41:56,00:00:01,1,60,1,1,0,Y,Y,0,0,,1,1,60,0,,PREDEFINED,1
A003,TLL/PL.MOVE.TO.AL,RE.RECALC.REP.WORK,14:41:57,14:41:57,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,TLL/PL.MOVE.TO.AL,RE.UPDT.STAT.LINE.CONT,14:41:58,14:41:58,00:00:01,0,0,0,1,0,Y,N,0,0,,0*0,0*0,0,0*0,,,0*1
A003,TLL/PL.MOVE.TO.AL,RE.UPDATE.LINE.BAL.MVMT,14:41:59,14:41:59,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,TLL/PL.MOVE.TO.AL,RE.BUILD.LINE.MVMT,14:42:00,14:42:00,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,TLL/PL.MOVE.TO.AL,B.BUILD.JOURNAL.SUMMARY,14:42:01,14:42:01,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,,1
A003,TLL/PL.MOVE.TO.AL,RE.BUILD.SYS.SUMMARY,14:42:02,14:42:02,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,,1
A003,TLL/PL.MOVE.TO.AL,PL.CLOSE.STAT.PRINT,14:42:02,14:42:02,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A003,TLL/PL.MOVE.TO.AL,EB.EOD.REPORT.PRINT,14:42:03,14:42:09,00:00:07,9,90,9,1,0,N,N,0,0,,9,9,90,0,SELECT FTLL.EB.REPORT,ALL,1
A004,B2B/PL.CLOSE.OUT.HALT,PL.CLOSE.HALT.PROCESS,14:42:10,14:42:10,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A004,BLT/PL.CLOSE.OUT.HALT,PL.CLOSE.HALT.PROCESS,14:42:10,14:42:10,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A004,BNK/PL.CLOSE.OUT.HALT,PL.CLOSE.HALT.PROCESS,14:42:11,14:42:11,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A004,TLL/PL.CLOSE.OUT.HALT,PL.CLOSE.HALT.PROCESS,14:42:10,14:42:10,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A005,B2B/CAMB.SL.REPAYMENT,CAMB.SL.REPAYMENT,14:42:12,14:42:12,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A005,B2B/LBC.EFS.PRODUCE.OUTPUT,LBC.EFS.PRODUCE.OUTPUT,14:42:13,14:42:13,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A005,B2B/PL.CLOSE.OUT.FINISH,RE.CYCLE.PL.CLOSE.PARAMETER,14:42:12,14:42:12,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A005,BLT/CAMB.SL.REPAYMENT,CAMB.SL.REPAYMENT,14:42:13,14:42:13,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A005,BLT/PL.CLOSE.OUT.FINISH,RE.CYCLE.PL.CLOSE.PARAMETER,14:42:11,14:42:11,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A005,BNK/CAMB.SL.REPAYMENT,CAMB.SL.REPAYMENT,14:42:12,14:42:12,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A005,BNK/LBC.EFS.PRODUCE.OUTPUT,LBC.EFS.PRODUCE.OUTPUT,14:42:14,14:42:14,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A005,BNK/PL.CLOSE.OUT.FINISH,RE.CYCLE.PL.CLOSE.PARAMETER,14:42:14,14:42:14,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A005,TLL/CAMB.SL.REPAYMENT,CAMB.SL.REPAYMENT,14:42:13,14:42:13,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A005,TLL/PL.CLOSE.OUT.FINISH,RE.CYCLE.PL.CLOSE.PARAMETER,14:42:11,14:42:11,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A006,B2B/RE.BUILD.SLC.WORK,RE.BUILD.SLC.WORK,14:42:18,14:42:21,00:00:03,3514,70280,3514,0,50,Y,Y,0,,1,,3512*2,3512*2,70280,50*0,SELECT FB2B.RE.STAT.LINE.CONT,ALL*PREDEFINED,0*0
A006,BLT/RE.BUILD.SLC.WORK,RE.BUILD.SLC.WORK,14:42:18,14:42:18,00:00:00,2636,158160,2636,0,50,Y,Y,0,,16,,2634*2,2634*2,158160,50*0,SELECT FBLT.RE.STAT.LINE.CONT,ALL*PREDEFINED,0*0
A006,BNK/RE.BUILD.SLC.WORK,RE.BUILD.SLC.WORK,14:42:23,14:42:38,00:00:22,186138,744552,186138,7,50,Y,Y,0,,1081,,186136*2,186136*2,744552,50*0,SELECT FBNK.RE.STAT.LINE.CONT,ALL*PREDEFINED,7*0
A006,TLL/RE.BUILD.SLC.WORK,RE.BUILD.SLC.WORK,14:42:18,14:42:19,00:00:01,2636,158160,2636,0,50,Y,Y,0,0,,2634*2,2634*2,158160,50*0,SELECT FTLL.RE.STAT.LINE.CONT,ALL*PREDEFINED,0*0
A008,B2B/CRF.SELF.BAL.UPD,CRF.SELF.BAL.CONT.UPD,14:42:39,14:42:39,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A008,BLT/CRF.SELF.BAL.UPD,CRF.SELF.BAL.CONT.UPD,14:42:39,14:42:39,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A008,BNK/CRF.SELF.BAL.UPD,CRF.SELF.BAL.CONT.UPD,14:42:39,14:42:39,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A008,TLL/CRF.SELF.BAL.UPD,CRF.SELF.BAL.CONT.UPD,14:42:39,14:42:39,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A010,B2B/AC.EXPOSURE.END.OF.DAY,AC.EXPOSURE.END.OF.DAY,14:42:41,14:42:41,00:00:00,0,0,0,0,50,Y,N,0,0,,0,0,0,50,SELECT FB2B.AC.REBUILD.EXPOSURE,ALL,0
A010,B2B/CAMB.B.REPAY.ALLOC.PARTICIPANTS,CAMB.REPAY.ALLOC.PARTICIPANTS,14:42:41,14:42:41,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,1
A010,B2B/CAMB.B.REPAY.ALLOC.PARTICIPANTS,SL.DETAILS.WRITE.OFF,14:42:41,14:42:41,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A010,B2B/CARD.COB.REORDER,CARD.COB.REORDER,14:42:41,14:42:41,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,1
A010,B2B/CHEQUE.BATCH.PROCESS,CHEQUE.PROCESS,14:42:41,14:42:41,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,1
A010,BLT/AC.EXPOSURE.END.OF.DAY,AC.EXPOSURE.END.OF.DAY,14:42:41,14:42:41,00:00:00,0,0,0,0,50,Y,N,0,0,,0,0,0,50,SELECT FBLT.AC.REBUILD.EXPOSURE,ALL,0
A010,BLT/CAMB.B.REPAY.ALLOC.PARTICIPANTS,CAMB.REPAY.ALLOC.PARTICIPANTS,14:42:42,14:42:42,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A010,BLT/CAMB.B.REPAY.ALLOC.PARTICIPANTS,SL.DETAILS.WRITE.OFF,14:42:42,14:42:42,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A010,BLT/CARD.COB.REORDER,CARD.COB.REORDER,14:42:44,14:42:44,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,1
A010,BLT/CHEQUE.BATCH.PROCESS,CHEQUE.PROCESS,14:42:41,14:42:41,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A010,BNK/AC.EXPOSURE.END.OF.DAY,AC.EXPOSURE.END.OF.DAY,14:42:44,14:42:44,00:00:01,0,0,0,1,50,Y,N,0,0,,0,0,0,50,SELECT FBNK.AC.REBUILD.EXPOSURE,ALL,1
A010,BNK/CAMB.B.REPAY.ALLOC.PARTICIPANTS,CAMB.REPAY.ALLOC.PARTICIPANTS,14:42:52,14:42:54,00:00:02,193,5790,193,0,0,Y,Y,0,,9,,193,193,5790,0,,PREDEFINED,0
A010,BNK/CAMB.B.REPAY.ALLOC.PARTICIPANTS,SL.DETAILS.WRITE.OFF,14:42:54,14:42:54,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A010,BNK/CARD.COB.REORDER,CARD.COB.REORDER,14:42:47,14:42:47,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,1
A010,BNK/CCY.CYCLE.DATA,EOD.FWD.RATES,14:42:42,14:42:42,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FBNK.FORWARD.RATES,ALL,0
A010,BNK/CCY.CYCLE.DATA,EOD.PERIODIC.INTEREST,14:42:46,14:42:46,00:00:02,51,3060,51,2,0,Y,Y,0,0,,51,51,3060,0,,PREDEFINED,2
A010,BNK/CHEQUE.BATCH.PROCESS,CHEQUE.PROCESS,14:42:47,14:42:47,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A010,TLL/AC.EXPOSURE.END.OF.DAY,AC.EXPOSURE.END.OF.DAY,14:42:46,14:42:46,00:00:00,0,0,0,0,50,Y,N,0,0,,0,0,0,50,SELECT FTLL.AC.REBUILD.EXPOSURE,ALL,0
A010,TLL/CAMB.B.REPAY.ALLOC.PARTICIPANTS,CAMB.REPAY.ALLOC.PARTICIPANTS,14:42:46,14:42:46,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,1
A010,TLL/CAMB.B.REPAY.ALLOC.PARTICIPANTS,SL.DETAILS.WRITE.OFF,14:42:46,14:42:46,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A010,TLL/CARD.COB.REORDER,CARD.COB.REORDER,14:42:47,14:42:47,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,1
A010,TLL/CHEQUE.BATCH.PROCESS,CHEQUE.PROCESS,14:42:47,14:42:47,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A015,B2B/CAMB.B.SL.CLOSURE,CAMB.B.SL.CLOSURE,14:42:55,14:42:55,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A015,BLT/CAMB.B.SL.CLOSURE,CAMB.B.SL.CLOSURE,14:42:54,14:42:54,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A015,BNK/CAMB.B.SL.CLOSURE,CAMB.B.SL.CLOSURE,14:42:55,14:42:55,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A015,TLL/CAMB.B.SL.CLOSURE,CAMB.B.SL.CLOSURE,14:42:55,14:42:55,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A020,B2B/CAMB.B.CLOSE.SYNDICATION,CAMB.B.CLOSE.SYNDICATION,14:42:55,14:42:55,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A020,BLT/CAMB.B.CLOSE.SYNDICATION,CAMB.B.CLOSE.SYNDICATION,14:42:55,14:42:55,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A020,BNK/CAMB.B.CLOSE.SYNDICATION,CAMB.B.CLOSE.SYNDICATION,14:42:56,14:42:56,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A020,TLL/CAMB.B.CLOSE.SYNDICATION,CAMB.B.CLOSE.SYNDICATION,14:42:55,14:42:55,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A048,B2B/FATCA.REBUILD.STATUS,FATCA.REBUILD.STATUS,14:42:59,14:42:59,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,,1
A048,B2B/ST.BUILD.BAL.FOR.INACTIVE.CUS,ST.BUILD.BAL.FOR.INACTIVE.CUS,14:42:59,14:42:59,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,,1
A048,BNK/EB.MOVE.COMPANY,EB.MOVE.COMPANY,14:42:59,14:42:59,00:00:03,0,0,0,3,0,Y,N,0,0,,0,0,0,0,,,3
A048,BNK/FATCA.REBUILD.STATUS,FATCA.REBUILD.STATUS,14:42:59,14:42:59,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A048,BNK/ST.BUILD.BAL.FOR.INACTIVE.CUS,ST.BUILD.BAL.FOR.INACTIVE.CUS,14:42:59,14:42:59,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,,1
A049,B2B/FATCA.DOC.BASED.STATUS,FATCA.DOC.BASED.STATUS,14:43:00,14:43:00,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A049,BNK/FATCA.DOC.BASED.STATUS,FATCA.DOC.BASED.STATUS,14:43:00,14:43:00,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A050,B2B/CUSTOMER.PURGE,CUSTOMER.PURGE,14:43:05,14:43:05,00:00:05,0,0,0,5,0,Y,N,0,0,,0,0,0,0,SELECT FB2B.CUSTOMER.PROSPECT,ALL,5
A050,B2B/EB.COMPANY.CHANGE.PRE,EB.COMPANY.CHANGE.PRE,14:43:05,14:43:05,00:00:02,0,0,0,2,0,Y,N,0,0,,0,0,0,0,SELECT FB2B.EB.COMPANY.CHANGE WITH APPLICATION NE 'ACCOUNT' AND (EFFECTIVE.DATE GE 20210804 AND EFFECTIVE.DATE LT 20210805 ),CRITERIA,2
A050,B2B/EB.CUSTOMER.STATIC.BUILD,EOD.BUILD.COMP.CUST.CHANGES,14:43:03,14:43:05,00:00:03,1,30,1,1,0,Y,Y,0,0,,1,1,30,0,,PREDEFINED,1
A050,B2B/FATCA.CUS.SUP.INFO.UPDATE,FATCA.CUS.SUP.INFO.UPDATE,14:43:05,14:43:06,00:00:02,1,60,1,1,0,Y,Y,0,0,,1,1,60,0,,PREDEFINED,1
A050,B2B/PM.SET.ONITE.ACTION,PM.COPY.AC.PARAM,14:43:01,14:43:05,00:00:04,1,15,1,0,0,Y,Y,0,0,,1,1,15,0,,PREDEFINED,0
A050,B2B/PM.SET.ONITE.ACTION,PM.CALENDAR.UPD,14:43:05,14:43:06,00:00:01,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A050,B2B/SC.CLEAR.CASHFLOW,SC.CLEAR.CASH,14:43:04,14:43:05,00:00:01,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A050,B2B/SC.CLEAR.CASHFLOW,SC.UPDATE.SUPP,14:43:06,14:43:06,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT F.MARKET.PRICE WITH @ID LIKE CA0017000...,CRITERIA,0
A050,B2B/SC.CLEAR.CASHFLOW,SC.UPDATE.SUPP.POST,14:43:07,14:43:07,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT F.MARKET.PRICE WITH @ID LIKE CA0017000...,CRITERIA,0
A050,B2B/SC.CLEAR.CASHFLOW,SC.SEC.TIME.SERIES.UPDATE,14:43:08,14:43:08,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A050,B2B/TT.END.OF.DAY,TELLER.EOD.2,14:43:09,14:43:09,00:00:00,0,0,0,0,50,Y,N,0,0,,0,0,0,50,SELECT FB2B.TELLER WITH AUTH.DATE LE  20210804,CRITERIA,0
A050,BLT/EB.COMPANY.CHANGE.PRE,EB.COMPANY.CHANGE.PRE,14:43:07,14:43:07,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,SELECT FBLT.EB.COMPANY.CHANGE WITH APPLICATION NE 'ACCOUNT' AND (EFFECTIVE.DATE GE 20210804 AND EFFECTIVE.DATE LT 20210805 ),CRITERIA,1
A050,BLT/EB.CUSTOMER.STATIC.BUILD,EOD.BUILD.COMP.CUST.CHANGES,14:43:05,14:43:05,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A050,BLT/PM.SET.ONITE.ACTION,PM.COPY.AC.PARAM,14:43:04,14:43:05,00:00:01,1,60,1,0,0,Y,Y,0,0,,1,1,60,0,,PREDEFINED,0
A050,BLT/PM.SET.ONITE.ACTION,PM.CALENDAR.UPD,14:43:05,14:43:07,00:00:02,1,30,1,0,0,Y,N,0,0,,1,1,30,0,SingleThread,,0
A050,BLT/SC.CLEAR.CASHFLOW,SC.CLEAR.CASH,14:43:08,14:43:08,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A050,BLT/SC.CLEAR.CASHFLOW,SC.UPDATE.SUPP,14:43:09,14:43:09,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT F.MARKET.PRICE WITH @ID LIKE CA0015000...,CRITERIA,0
A050,BLT/SC.CLEAR.CASHFLOW,SC.UPDATE.SUPP.POST,14:43:09,14:43:09,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT F.MARKET.PRICE WITH @ID LIKE CA0015000...,CRITERIA,0
A050,BLT/SC.CLEAR.CASHFLOW,SC.SEC.TIME.SERIES.UPDATE,14:43:09,14:43:09,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A050,BLT/TT.END.OF.DAY,TELLER.EOD.2,14:43:07,14:43:07,00:00:01,0,0,0,1,50,Y,N,0,0,,0,0,0,50,SELECT FBLT.TELLER WITH AUTH.DATE LE  20210804,CRITERIA,1
A050,BNK/CUSTOMER.PURGE,CUSTOMER.PURGE,14:43:09,14:43:09,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FBNK.CUSTOMER.PROSPECT,ALL,0
A050,BNK/EB.COMPANY.CHANGE.PRE,EB.COMPANY.CHANGE.PRE,14:43:09,14:43:09,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FBNK.EB.COMPANY.CHANGE WITH APPLICATION NE 'ACCOUNT' AND (EFFECTIVE.DATE GE 20210804 AND EFFECTIVE.DATE LT 20210805 ),CRITERIA,0
A050,BNK/EB.CUSTOMER.STATIC.BUILD,EOD.BUILD.COMP.CUST.CHANGES,14:43:07,14:43:07,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A050,BNK/FATCA.CUS.SUP.INFO.UPDATE,FATCA.CUS.SUP.INFO.UPDATE,14:43:08,14:43:08,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A050,BNK/PM.SET.ONITE.ACTION,PM.COPY.AC.PARAM,14:43:09,14:43:09,00:00:00,1,60,1,0,0,Y,Y,0,0,,1,1,60,0,,PREDEFINED,0
A050,BNK/PM.SET.ONITE.ACTION,PM.CALENDAR.UPD,14:43:09,14:43:09,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A050,BNK/SC.CLEAR.CASHFLOW,SC.CLEAR.CASH,14:43:08,14:43:08,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A050,BNK/SC.CLEAR.CASHFLOW,SC.UPDATE.SUPP,14:43:08,14:43:08,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT F.MARKET.PRICE WITH @ID LIKE CA0011000...,CRITERIA,0
A050,BNK/SC.CLEAR.CASHFLOW,SC.UPDATE.SUPP.POST,14:43:08,14:43:08,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT F.MARKET.PRICE WITH @ID LIKE CA0011000...,CRITERIA,0
A050,BNK/SC.CLEAR.CASHFLOW,SC.SEC.TIME.SERIES.UPDATE,14:43:09,14:43:09,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A050,BNK/TT.END.OF.DAY,TELLER.EOD.2,14:43:09,14:43:09,00:00:00,0,0,0,0,50,Y,N,0,0,,0,0,0,50,SELECT FBNK.TELLER WITH AUTH.DATE LE  20210804,CRITERIA,0
A050,TLL/EB.COMPANY.CHANGE.PRE,EB.COMPANY.CHANGE.PRE,14:43:08,14:43:08,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FTLL.EB.COMPANY.CHANGE WITH APPLICATION NE 'ACCOUNT' AND (EFFECTIVE.DATE GE 20210804 AND EFFECTIVE.DATE LT 20210805 ),CRITERIA,0
A050,TLL/EB.CUSTOMER.STATIC.BUILD,EOD.BUILD.COMP.CUST.CHANGES,14:43:09,14:43:09,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A050,TLL/PM.SET.ONITE.ACTION,PM.COPY.AC.PARAM,14:43:09,14:43:09,00:00:00,1,60,1,0,0,Y,Y,0,0,,1,1,60,0,,PREDEFINED,0
A050,TLL/PM.SET.ONITE.ACTION,PM.CALENDAR.UPD,14:43:09,14:43:10,00:00:01,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A050,TLL/SC.CLEAR.CASHFLOW,SC.CLEAR.CASH,14:43:10,14:43:10,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A050,TLL/SC.CLEAR.CASHFLOW,SC.UPDATE.SUPP,14:43:10,14:43:10,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT F.MARKET.PRICE WITH @ID LIKE CA0016000...,CRITERIA,0
A050,TLL/SC.CLEAR.CASHFLOW,SC.UPDATE.SUPP.POST,14:43:10,14:43:10,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT F.MARKET.PRICE WITH @ID LIKE CA0016000...,CRITERIA,0
A050,TLL/SC.CLEAR.CASHFLOW,SC.SEC.TIME.SERIES.UPDATE,14:43:10,14:43:10,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A050,TLL/TT.END.OF.DAY,TELLER.EOD.2,14:43:08,14:43:08,00:00:00,0,0,0,0,50,Y,N,0,0,,0,0,0,50,SELECT FTLL.TELLER WITH AUTH.DATE LE  20210804,CRITERIA,0
A051,B2B/FA.REBUILD.PORTFOLIO.STATUS,FA.REBUILD.PORTFOLIO.STATUS,14:43:11,14:43:11,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FB2B.FA.REBUILD.PORTFOLIO.STATUS.LIST,ALL,0
A051,BNK/FA.REBUILD.PORTFOLIO.STATUS,FA.REBUILD.PORTFOLIO.STATUS,14:43:11,14:43:11,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FBNK.FA.REBUILD.PORTFOLIO.STATUS.LIST,ALL,0
